,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
29,2383.0166,5271.889,4827.397,5119.505,4453.4854,5183.616,4478.1704,4566.3525,4703.326,5056.6294,5505.7446,4533.1343,4725.7017,2804.5312,2456.144,2406.13,4747.489,4496.4736,6384.053,6610.104,5840.2075,5645.7485,4895.123,4016.3743,4585.9336,4334.1675,5146.4565,3842.8213,3683.68,3562.8865,4553.848,4775.536,4686.9175,4350.3833,3886.964,3944.2222,4788.018,4606.704,4319.1167,4647.9507,5197.3364,4805.4526,5649.6353,5099.3555,4720.3906,4207.451,5321.2153,4400.9,4891.0796,5391.017,6127.8896,5758.829,6127.5654,4037.8738,5959.7075,5806.044,4449.6094,3974.1218,3979.7957,4116.7812,3836.614,4550.8813,4621.6445,4423.0234,3644.12,3965.3997,4093.4778,3956.8103,4266.055,3992.5981,4360.7876,5222.495,4352.7417,4396.191,4664.474,4961.1304,4925.987,4649.303,4117.709,5254.6724,5112.763
30,2097.1619,5220.269,5690.423,5307.5312,4950.016,5803.392,4531.092,4507.873,5189.2246,4605.7114,5175.492,4427.7173,3915.02,2119.398,2125.0742,2111.284,4597.996,5098.058,6706.825,6788.52,6587.784,6530.6616,5132.172,3451.7588,4758.4966,4164.221,4771.25,4190.8135,3492.2114,3610.2446,5252.686,3958.567,4022.101,4021.3696,3474.7595,3822.1592,4506.0376,5112.32,4569.167,5481.233,5667.422,4910.8643,6491.4116,5698.282,4790.337,4890.0073,5540.092,4275.784,5627.218,5953.7505,6469.311,6615.5767,6720.0596,3544.889,6676.6367,6725.9624,3417.6365,4758.991,3403.2515,5016.3,3020.4104,4669.621,4862.6226,3708.566,3319.9097,3794.2622,4801.3115,3705.3672,3983.808,3961.168,4478.272,5258.5103,4592.951,4052.2869,4660.954,6139.997,4958.7725,4749.492,4086.3572,5639.3843,5285.8955
31,2328.0708,5277.3916,4892.153,5112.836,4496.73,5254.6763,4510.9746,4571.1284,4722.7373,4998.981,5462.842,4472.731,4609.765,2668.4543,2414.6863,2346.2236,4713.6094,4551.2417,6406.5996,6661.3066,5902.134,5721.7705,4903.795,3974.7686,4612.665,4325.9253,5116.749,3862.2131,3668.0183,3573.7903,4607.963,4712.8813,4620.4355,4357.305,3849.5813,3970.966,4760.175,4591.913,4302.0312,4744.5283,5211.8955,4787.5376,5691.238,5147.483,4752.609,4296.284,5331.309,4396.109,4993.5186,5443.5947,6130.7183,5878.7217,6185.4844,4042.5037,6027.6904,5912.8247,4383.109,4004.6003,3927.8262,4183.3706,3783.4165,4568.269,4668.949,4360.7036,3566.226,3922.318,4132.711,3937.7122,4253.847,4000.7961,4371.8594,5211.742,4323.806,4370.5747,4667.4775,5051.211,4929.6855,4636.2393,4091.6997,5246.807,5114.2104
32,2367.401,5294.228,4820.723,5107.19,4471.306,5204.7676,4471.0923,4605.888,4715.982,5036.5503,5486.7036,4506.3535,4698.5405,2768.6536,2441.896,2396.1482,4753.4375,4508.797,6390.9204,6621.771,5869.1797,5686.0386,4927.9126,4036.2068,4588.248,4317.7305,5173.4814,3834.3406,3675.4854,3554.764,4565.223,4820.955,4665.2603,4377.5796,3884.4846,3967.8733,4801.3745,4582.036,4311.0845,4683.872,5207.9814,4808.898,5693.61,5125.0054,4723.037,4204.7554,5340.4526,4402.1987,4900.7627,5409.97,6153.462,5770.8325,6138.7393,4024.386,5980.117,5822.338,4444.006,3981.4373,3974.9678,4087.5059,3833.8386,4555.0654,4628.819,4437.5107,3618.9475,3954.493,4087.4783,3973.7,4257.4883,3985.709,4327.557,5243.7173,4372.14,4372.541,4676.8726,4976.6255,4939.48,4685.1646,4151.665,5283.569,5119.604
33,2116.2488,5258.463,5407.7324,5170.049,4749.8667,5613.249,4567.4395,4468.0586,5000.62,4820.974,5402.201,4579.493,4277.6924,2198.857,2185.8167,2152.5837,4674.5376,4866.2666,6628.5483,6783.9644,6387.5376,6294.4253,5031.6265,3631.5654,4663.6743,4234.1587,4847.273,4107.2163,3555.9338,3562.4048,5062.358,4230.228,4232.3804,4184.3633,3624.937,3852.8794,4663.1807,4969.71,4490.3716,5209.548,5505.054,4810.491,6252.709,5407.664,4776.2627,4622.7393,5437.869,4351.9233,5402.6055,5780.3433,6354.1694,6436.383,6610.165,3729.2139,6544.91,6604.6426,3767.313,4444.262,3606.944,4744.0957,3260.6465,4673.564,4849.2505,3934.8157,3413.95,3833.217,4608.431,3787.023,4062.4817,3975.5308,4487.5723,5207.4424,4423.556,4205.7905,4673.3594,5802.316,4899.4346,4716.389,4048.9849,5424.4717,5230.926
34,2107.8508,5261.88,5491.233,5192.3794,4811.855,5660.887,4559.3066,4467.5044,5060.7593,4773.5986,5375.443,4569.8135,4212.5806,2168.2036,2164.5544,2137.8406,4663.927,4930.955,6655.8984,6786.235,6450.4995,6366.574,5047.6836,3580.6746,4676.0713,4195.148,4820.995,4138.763,3534.9358,3581.6526,5119.943,4161.0166,4175.5967,4152.3755,3580.7444,3836.6765,4622.957,5021.723,4523.178,5281.8057,5550.4463,4824.418,6325.986,5473.518,4775.9385,4697.353,5462.403,4338.996,5464.7603,5837.161,6383.752,6495.2495,6649.5615,3679.1187,6592.997,6649.4644,3667.6934,4532.896,3558.7947,4827.9023,3182.838,4672.9795,4855.163,3866.001,3393.8113,3819.1665,4682.9976,3769.943,4038.893,3969.9421,4499.847,5218.065,4467.2983,4180.238,4676.155,5904.713,4905.1265,4719.724,4046.767,5475.7583,5258.634
35,2117.7812,5249.8833,5401.209,5194.7856,4755.289,5617.451,4586.192,4495.945,4996.892,4795.5396,5324.0566,4517.451,4212.725,2198.0457,2185.465,2151.5933,4676.007,4859.6636,6622.955,6783.755,6388.488,6301.543,5057.4893,3653.5789,4699.679,4254.7036,4839.1577,4066.0444,3548.485,3560.267,5034.5117,4244.018,4252.1343,4181.012,3639.655,3885.0383,4666.989,4923.285,4470.3174,5225.4146,5487.3877,4812.739,6257.8896,5423.348,4788.425,4599.611,5437.2095,4339.0664,5418.517,5765.922,6357.2344,6430.627,6610.6475,3741.7861,6532.5103,6600.256,3784.5642,4440.373,3583.3462,4722.894,3286.6511,4666.8853,4851.2715,3975.004,3390.7935,3831.1943,4553.9287,3785.6458,4058.5684,3958.6704,4481.948,5229.1104,4446.581,4182.1504,4644.668,5798.429,4925.035,4724.255,4053.2246,5451.4253,5231.774
36,2144.5066,5259.338,5237.6567,5134.9453,4655.38,5516.4497,4587.141,4491.284,4902.521,4894.4985,5444.647,4583.444,4398.403,2289.2366,2244.6968,2197.3215,4713.544,4752.439,6563.463,6774.058,6250.2974,6140.056,5010.535,3751.044,4636.393,4278.127,4908.5254,4027.379,3581.4963,3533.5107,4950.935,4405.6943,4341.262,4263.3794,3711.2593,3893.3564,4750.8203,4838.8945,4415.761,5081.508,5397.6377,4779.837,6098.9883,5287.617,4778.6504,4488.143,5382.8584,4390.131,5292.7876,5678.7666,6303.2334,6293.4106,6506.003,3836.3909,6428.7837,6477.3384,3969.6775,4302.034,3694.7178,4577.184,3407.0566,4654.328,4836.311,4083.2773,3450.6592,3856.2341,4465.494,3842.87,4112.7573,3969.932,4470.645,5207.1426,4358.441,4247.8843,4661.56,5587.809,4891.139,4731.2544,4064.8074,5352.545,5210.3374
37,2100.3777,5240.834,5623.5435,5283.2793,4888.057,5748.6074,4560.4834,4502.429,5142.0664,4658.5127,5189.8677,4436.1016,3980.8655,2132.4917,2136.77,2118.2903,4611.944,5004.3755,6685.803,6787.9795,6537.608,6477.2866,5117.094,3508.3718,4747.906,4212.478,4762.817,4142.2686,3510.1577,3605.4946,5170.602,4015.7458,4093.1877,4055.121,3529.3057,3861.8079,4532.738,5060.447,4547.5137,5411.195,5620.0996,4875.182,6436.033,5616.069,4783.8955,4773.897,5515.806,4294.1577,5576.6895,5887.5757,6437.744,6570.8027,6699.1714,3595.9417,6640.283,6701.877,3519.2085,4680.8257,3442.3535,4940.432,3114.887,4671.2207,4870.441,3805.5354,3324.4275,3810.9382,4705.5645,3707.844,3994.18,3953.8926,4482.528,5247.4355,4564.204,4091.3,4637.0605,6055.8755,4965.177,4730.8755,4067.1853,5586.594,5273.148
38,2093.2446,5144.874,5874.3135,5482.32,5091.7495,5937.9507,4471.7124,4607.936,5350.677,4406.9136,4906.7104,4178.605,3570.465,2099.1487,2104.1958,2099.1162,4486.942,5269.792,6742.179,6789.025,6682.78,6658.977,5241.8545,3288.452,4802.9565,4147.008,4754.8325,4236.1465,3442.2761,3654.5427,5369.046,3755.5789,3821.9585,3848.7283,3347.9263,3834.2976,4342.86,5173.4736,4570.6343,5681.041,5771.6084,5066.807,6618.153,5963.04,4787.649,5089.7275,5631.132,4254.2134,5798.3765,6058.7183,6562.3286,6696.3843,6758.723,3395.0474,6730.4976,6763.9883,3161.113,5077.8228,3211.9197,5222.196,2855.9475,4622.7944,4852.5366,3569.795,3229.0586,3798.321,4881.643,3615.0505,3963.1152,3947.5952,4407.037,5306.2944,4752.586,3863.646,4632.374,6334.649,5057.8286,4826.831,4197.082,5826.709,5336.9277
39,2155.6748,5263.9785,5191.5186,5116.378,4624.9517,5486.5996,4586.754,4490.94,4878.757,4920.2837,5478.47,4605.6533,4452.133,2325.391,2267.1458,2215.892,4724.359,4721.8286,6543.908,6769.2095,6205.755,6088.129,4997.7466,3778.3862,4617.6787,4283.4707,4926.1606,4017.0918,3593.8845,3527.3523,4928.2905,4449.4497,4364.7896,4286.529,3732.7498,3891.6025,4772.198,4818.727,4401.9536,5040.153,5374.2944,4769.8877,6050.0205,5249.4756,4775.2026,4455.265,5367.699,4405.969,5258.4463,5652.869,6287.2964,6246.964,6468.1797,3862.2896,6394.5254,6433.0356,4019.446,4267.8335,3728.8982,4540.5234,3444.6838,4650.0664,4831.352,4115.773,3471.368,3868.3699,4442.8843,3860.629,4128.2134,3976.4365,4466.3037,5201.2754,4333.0415,4268.004,4666.6895,5524.368,4880.599,4734.82,4070.2783,5326.1577,5205.9375
40,2247.697,5285.26,4983.9272,5084.543,4544.2505,5360.061,4564.8984,4559.5513,4790.1978,4952.3745,5458.274,4537.2812,4556.228,2537.3213,2376.1843,2310.3875,4745.0854,4601.5176,6447.717,6717.5054,6001.915,5846.122,4963.161,3926.4539,4592.3843,4310.721,5058.451,3897.7397,3651.5254,3543.0186,4760.6157,4660.312,4508.353,4380.894,3841.296,3947.2078,4802.6987,4639.9746,4317.328,4879.3066,5242.163,4749.674,5820.3447,5168.0015,4783.2803,4340.7954,5309.374,4421.207,5117.973,5518.377,6203.7837,6005.5566,6276.023,4003.3472,6168.173,6118.9233,4264.588,4111.555,3855.3289,4294.363,3676.4287,4592.7476,4767.1587,4293.443,3529.761,3919.0146,4259.142,3945.6687,4210.2573,3981.113,4404.762,5210.1133,4296.6206,4326.736,4659.071,5208.81,4916.8516,4713.818,4096.4814,5267.001,5164.9
41,2099.1663,5243.6167,5644.4487,5283.6206,4921.4917,5758.04,4552.455,4511.256,5162.694,4642.8047,5179.145,4422.97,3956.7727,2128.2092,2132.7021,2115.8525,4619.4062,5022.758,6692.8125,6788.175,6552.7837,6497.1357,5127.5645,3495.2795,4757.7793,4198.837,4766.2524,4147.034,3499.4294,3606.6592,5193.04,4021.0256,4076.9526,4048.6394,3514.6733,3869.0273,4532.323,5069.5474,4549.4756,5431.072,5634.7983,4879.3345,6458.0703,5638.261,4779.032,4797.461,5525.7764,4298.9277,5593.2153,5911.4043,6451.0063,6582.635,6706.3364,3578.3196,6651.632,6708.911,3485.6565,4712.7393,3428.2104,4952.049,3090.0547,4670.713,4870.416,3785.131,3310.3762,3803.6255,4722.6094,3704.8433,3980.4255,3941.4714,4487.37,5268.3228,4584.026,4071.869,4633.2524,6084.632,4971.4106,4752.5107,4072.903,5606.9473,5281.736
42,2106.0652,5247.684,5527.8237,5220.212,4821.714,5691.2363,4576.1895,4475.3438,5069.765,4738.269,5303.1343,4524.0913,4124.8535,2157.53,2156.5476,2131.1543,4641.2144,4950.733,6661.82,6786.8105,6471.281,6393.7124,5065.141,3558.547,4715.191,4214.661,4784.831,4134.5967,3531.4949,3585.0623,5123.2715,4097.862,4164.686,4124.319,3572.235,3842.7297,4595.1245,5030.392,4527.828,5320.6577,5567.7734,4836.578,6351.1123,5507.096,4786.9165,4707.2417,5478.1284,4311.934,5503.319,5840.227,6388.945,6516.749,6664.146,3665.3916,6601.692,6665.3276,3629.77,4552.047,3522.7605,4864.1577,3175.1758,4682.471,4861.25,3857.8315,3371.9038,3815.849,4675.728,3744.1553,4025.758,3972.6123,4497.493,5221.027,4488.975,4155.383,4661.305,5944.5923,4922.076,4704.841,4039.9387,5502.064,5246.0786
43,2253.4019,5279.059,4986.015,5099.9907,4539.3066,5345.3574,4550.199,4547.3755,4774.183,4950.495,5440.9785,4497.6206,4529.5674,2532.6387,2367.925,2296.938,4726.515,4608.7583,6449.581,6715.7036,5999.442,5839.5503,4949.574,3920.8367,4614.8525,4323.7515,5064.397,3897.9458,3648.8845,3554.0803,4734.537,4642.4634,4526.6504,4357.375,3830.1282,3953.2625,4776.7856,4636.017,4319.2593,4868.459,5242.4043,4761.555,5801.6763,5185.837,4786.03,4363.899,5318.749,4402.5625,5114.163,5514.3887,6186.6504,6012.473,6281.346,4006.7844,6155.3076,6103.1978,4273.235,4087.9534,3855.489,4282.574,3684.376,4592.15,4751.1675,4278.6323,3520.0774,3906.7383,4236.327,3929.2766,4213.3975,3991.0276,4406.1426,5208.688,4300.1313,4331.296,4658.63,5202.14,4924.98,4678.9766,4077.3345,5255.468,5148.1465
44,2134.72,5262.0513,5289.2344,5137.3564,4665.2495,5543.584,4583.0796,4471.373,4925.421,4888.1533,5475.5645,4621.963,4398.989,2262.2605,2230.2432,2186.237,4689.5205,4784.532,6582.179,6777.8496,6285.672,6168.654,4995.6826,3708.8025,4622.382,4253.5444,4883.0967,4070.5876,3582.9678,3548.4607,4989.6465,4329.59,4297.677,4242.74,3683.9292,3855.3071,4715.3813,4902.357,4446.4683,5109.88,5434.7837,4788.208,6128.891,5304.6885,4771.0483,4529.072,5395.661,4385.8867,5313.6074,5701.434,6308.016,6338.2183,6534.524,3806.377,6467.4517,6520.3315,3911.366,4342.0474,3688.2039,4646.662,3360.4192,4663.8555,4842.074,4026.6638,3466.487,3855.862,4534.3887,3828.437,4110.875,3991.7385,4474.14,5179.753,4357.2725,4259.5444,4683.857,5646.077,4868.1504,4702.9526,4058.6006,5359.5176,5213.3706
45,2382.3787,5276.4126,4824.2446,5114.894,4450.5815,5182.5537,4479.3696,4566.1377,4708.184,5065.5938,5516.9575,4550.8647,4743.1685,2815.5366,2459.634,2413.3503,4758.796,4491.715,6384.753,6608.828,5837.4243,5645.242,4900.903,4018.098,4580.3975,4333.517,5146.1724,3843.2725,3682.9001,3557.98,4558.8887,4785.195,4686.901,4355.3345,3891.64,3939.3086,4798.6445,4613.5723,4323.9062,4646.1797,5199.631,4803.1445,5655.5903,5091.139,4717.633,4192.909,5320.6562,4408.05,4885.3433,5390.8975,6134.2354,5748.446,6125.6714,4031.882,5962.5674,5808.7456,4448.35,3977.8938,3983.1128,4113.908,3835.8516,4553.808,4624.5825,4428.757,3650.7815,3971.1458,4098.881,3961.598,4261.6895,3990.7185,4359.0757,5226.4487,4353.997,4396.4404,4665.4575,4960.9272,4924.055,4660.71,4122.647,5256.573,5117.9883
46,2239.2449,5278.1626,5008.599,5102.897,4544.381,5362.0425,4560.7314,4539.0576,4784.7827,4950.4956,5446.6875,4514.284,4520.97,2506.1685,2357.777,2288.0276,4728.2314,4620.8613,6459.1924,6725.332,6023.073,5866.5195,4955.806,3908.5632,4616.384,4320.13,5044.4385,3908.509,3640.7185,3549.1567,4756.7256,4621.0957,4506.3677,4350.106,3821.0076,3945.3032,4780.6763,4656.322,4329.9688,4891.725,5255.2554,4760.7427,5828.3096,5189.1006,4786.2007,4369.756,5321.1147,4402.8794,5131.5894,5527.5693,6198.305,6039.4077,6303.7354,3988.7332,6184.6406,6149.6094,4248.399,4107.634,3839.9446,4313.275,3657.8909,4600.7534,4764.433,4262.797,3515.2583,3901.5205,4257.8877,3923.6316,4203.751,3990.8835,4414.2705,5206.1577,4302.571,4324.694,4657.996,5240.41,4915.1,4682.451,4075.9958,5263.3657,5159.548
47,2361.9617,5284.1733,4839.528,5109.0225,4477.6816,5217.8906,4495.2983,4595.086,4716.907,5032.2954,5486.7163,4505.7544,4683.994,2752.7417,2443.9001,2391.1045,4736.912,4513.669,6388.748,6629.5186,5869.4927,5682.736,4904.738,4015.7476,4592.0195,4315.536,5145.792,3839.907,3676.3152,3564.7336,4568.3066,4779.275,4654.975,4370.857,3872.6523,3969.2322,4787.439,4584.4863,4305.489,4690.1616,5204.4243,4798.984,5678.8384,5116.6177,4727.4756,4225.298,5333.3027,4403.0107,4922.2534,5411.4136,6135.091,5793.472,6140.8955,4035.6196,5983.5913,5842.078,4430.868,3988.7356,3963.1614,4132.0083,3823.0688,4558.452,4633.9585,4422.5303,3608.0188,3946.784,4098.4785,3961.4985,4263.903,3990.3645,4347.8394,5225.0063,4354.9663,4379.6826,4670.24,4990.573,4924.4727,4660.289,4129.303,5269.8677,5121.2573
48,2379.3157,5277.77,4826.325,5116.817,4457.425,5189.5186,4480.2026,4577.5845,4705.6826,5051.159,5499.716,4522.0127,4713.0347,2793.2146,2452.6868,2402.0745,4746.9766,4499.882,6385.3877,6613.299,5845.635,5655.5684,4902.2295,4020.0188,4588.5396,4330.3135,5150.1274,3839.6306,3679.5825,3561.5264,4554.953,4784.95,4681.536,4358.557,3884.0544,3953.3645,4789.7256,4597.9067,4315.335,4658.8066,5199.546,4805.0127,5658.2285,5105.13,4721.932,4206.163,5328.0117,4402.0024,4897.0244,5395.9824,6131.3516,5763.3804,6129.756,4036.3906,5963.178,5809.7505,4447.1807,3974.694,3976.8823,4111.482,3836.0005,4553.3823,4625.597,4427.1147,3633.4526,3959.8372,4089.8162,3958.3247,4263.5034,3992.275,4352.802,5227.2593,4356.4204,4389.887,4668.3735,4965.121,4930.2,4655.6084,4124.349,5260.0767,5112.94
49,2368.7444,5293.5884,4820.309,5104.9727,4469.636,5203.198,4478.2046,4603.113,4717.6,5043.666,5497.1187,4521.311,4711.741,2779.1052,2447.8066,2403.6697,4756.374,4503.615,6388.591,6620.104,5863.1616,5679.795,4923.178,4034.4048,4583.663,4315.8564,5165.6846,3834.9648,3676.536,3554.0608,4565.8784,4818.5117,4665.619,4378.9375,3885.749,3964.1807,4805.6157,4587.7964,4312.375,4678.267,5207.3467,4805.3213,5689.904,5113.6514,4719.8955,4195.899,5337.034,4407.1343,4897.3193,5407.036,6151.419,5763.515,6133.486,4024.2532,5978.691,5823.0503,4443.402,3985.0361,3976.526,4096.4653,3833.314,4556.0527,4629.003,4441.483,3624.7422,3957.9807,4091.188,3973.555,4258.0444,3985.135,4332.789,5240.8584,4370.24,4376.177,4674.9067,4974.828,4932.668,4685.5103,4150.2456,5281.8936,5123.409
50,2094.755,5180.386,5777.0,5415.237,4984.403,5860.4863,4500.9243,4558.3765,5255.532,4521.2026,5020.596,4255.1577,3716.8674,2106.176,2111.675,2103.5422,4529.8916,5174.9,6724.9116,6788.872,6640.249,6604.097,5188.2993,3376.2651,4792.031,4190.362,4759.73,4201.1934,3467.4666,3626.3254,5288.176,3842.8591,3926.386,3911.9644,3407.6877,3855.1545,4418.007,5130.9204,4560.7905,5576.827,5714.507,5005.2974,6557.2656,5844.9575,4795.3213,4987.668,5596.9883,4258.2495,5716.7725,5997.5044,6520.5186,6659.5015,6742.576,3460.6743,6704.2812,6747.969,3294.1353,4911.2876,3293.6829,5103.599,2950.9114,4648.46,4851.846,3652.0063,3254.24,3785.512,4801.6245,3637.8018,3983.3054,3963.657,4437.0405,5287.7217,4681.338,3944.7485,4638.041,6238.3813,5010.6265,4768.9033,4143.457,5728.544,5312.679
51,2097.0896,5225.857,5696.5815,5317.494,4956.5684,5801.272,4536.953,4520.4165,5198.2725,4594.4775,5139.711,4394.1543,3886.8354,2118.7026,2124.5203,2110.814,4598.079,5079.2285,6706.246,6788.524,6587.951,6536.0,5146.3438,3455.6802,4765.905,4180.745,4764.8276,4171.9917,3490.1626,3613.6833,5241.3833,3963.883,4024.834,4014.821,3480.402,3849.76,4499.6655,5098.5327,4561.635,5484.4595,5666.448,4909.7856,6497.3813,5703.636,4784.588,4868.2095,5544.2305,4282.846,5634.4575,5948.0684,6474.734,6613.7754,6721.1597,3542.572,6674.411,6725.987,3415.3223,4779.325,3390.983,5010.385,3034.1147,4664.2866,4868.7637,3728.9841,3301.9749,3799.3855,4773.683,3695.0095,3974.0845,3946.978,4476.3545,5270.6665,4609.827,4038.6697,4641.391,6143.851,4979.938,4763.871,4092.5264,5649.9414,5289.875
52,2151.1423,5257.242,5223.2383,5130.112,4611.381,5497.4004,4575.5854,4456.5386,4870.1113,4925.728,5481.703,4593.8076,4428.7056,2307.1167,2253.7512,2201.4639,4707.781,4747.681,6554.766,6772.0503,6226.3086,6105.4033,4983.9717,3753.3337,4638.6963,4298.192,4915.5767,4044.8086,3589.1616,3527.5002,4937.8853,4393.4575,4356.0737,4257.0938,3711.8984,3877.3735,4751.1934,4853.6123,4422.5425,5053.8003,5396.4697,4785.161,6055.8096,5266.4688,4782.6504,4502.4272,5382.8535,4384.895,5273.916,5666.393,6283.4976,6275.8374,6488.6626,3841.2783,6412.412,6457.4033,3992.5857,4256.904,3719.3586,4568.9805,3420.5872,4670.2964,4830.1396,4069.432,3458.6125,3850.845,4459.969,3843.2725,4122.4253,3997.5613,4475.5454,5195.1714,4329.69,4267.9023,4679.2363,5560.77,4871.7285,4699.642,4051.84,5312.7534,5198.807
53,2250.3525,5285.0806,4992.1313,5080.345,4502.557,5338.5874,4542.726,4487.033,4779.4463,5015.3115,5561.5244,4630.3716,4656.0127,2571.043,2378.8389,2317.3865,4766.208,4604.7437,6456.004,6714.656,5980.9116,5817.463,4944.626,3884.7776,4575.1,4331.34,5045.3,3951.905,3658.0867,3539.798,4777.3057,4626.7495,4515.213,4352.2915,3842.929,3881.3557,4809.4307,4721.2417,4355.803,4838.1973,5260.372,4761.7876,5793.2583,5137.6196,4768.4873,4334.658,5304.4585,4444.283,5084.047,5518.3374,6198.16,5992.7637,6272.6626,3984.2136,6183.251,6129.28,4254.016,4102.1245,3895.1638,4312.92,3650.1204,4610.7383,4755.8813,4252.495,3585.044,3942.6125,4309.756,3941.2693,4206.026,4014.397,4419.552,5192.354,4254.29,4356.1313,4673.8394,5207.4707,4877.8936,4698.4966,4068.4233,5224.679,5160.121
54,2382.5745,5280.5635,4828.6245,5112.8237,4442.976,5166.7905,4456.9746,4547.618,4694.8696,5075.161,5532.681,4585.4473,4766.7026,2839.0005,2460.586,2416.0715,4761.6377,4485.811,6389.091,6608.56,5823.175,5626.255,4900.667,4022.0015,4587.4126,4341.829,5148.337,3855.8447,3690.9272,3563.6023,4569.0244,4782.845,4700.5503,4348.6475,3906.4407,3928.9404,4800.376,4645.461,4335.612,4620.257,5199.124,4818.801,5651.6313,5081.357,4701.659,4190.62,5318.9106,4393.3433,4859.881,5386.787,6137.967,5738.6304,6125.7905,4034.0889,5965.6523,5804.432,4460.384,3976.4294,3999.8198,4109.3716,3853.261,4553.8477,4619.891,4415.777,3674.022,3987.269,4107.969,3958.742,4267.0386,3985.2415,4368.2354,5237.709,4357.0317,4406.335,4659.273,4956.729,4919.1978,4651.732,4117.4204,5259.2646,5110.1523
55,2295.7017,5283.866,4922.1606,5094.691,4513.0566,5294.0337,4546.4683,4571.1753,4753.5566,4993.143,5482.139,4530.9043,4617.74,2633.9534,2412.408,2348.363,4734.4736,4558.5073,6416.66,6683.8965,5930.5894,5759.7188,4924.3267,3961.65,4591.5503,4310.141,5081.872,3873.6677,3662.7744,3558.1226,4669.9595,4700.2627,4575.516,4378.3203,3852.8745,3957.4543,4790.6846,4616.952,4308.872,4788.93,5222.4326,4764.7324,5740.1704,5130.7896,4756.6177,4285.7974,5317.266,4418.446,5032.7783,5466.608,6160.8535,5911.559,6208.964,4026.8948,6081.754,5996.3315,4340.042,4054.8376,3904.7124,4237.231,3743.7034,4579.1387,4710.8657,4352.0005,3565.2834,3928.6682,4188.156,3945.9717,4238.011,3989.0876,4388.3623,5208.4395,4314.1636,4359.176,4663.322,5106.854,4912.4404,4675.3345,4101.083,5259.7505,5143.666
56,2125.8506,5259.16,5329.5356,5163.6826,4735.3994,5576.4253,4585.544,4513.466,4974.0796,4825.5127,5359.0376,4545.3516,4289.1597,2228.7363,2205.8105,2168.414,4703.6543,4810.445,6602.16,6780.849,6338.519,6247.5728,5053.7256,3699.4192,4669.4497,4255.4507,4875.7876,4035.9878,3561.9102,3550.1067,5002.7266,4339.2495,4288.5303,4223.775,3674.7573,3899.6665,4709.1987,4875.4243,4443.5815,5169.3677,5447.92,4792.108,6210.3184,5374.717,4781.034,4537.7183,5411.2734,4365.7466,5366.292,5734.3247,6344.1885,6376.234,6574.154,3779.9785,6494.4795,6555.614,3859.106,4398.819,3624.9949,4649.0293,3339.4126,4650.889,4844.1963,4034.8135,3413.6428,3849.3574,4512.5415,3815.466,4074.9692,3946.4658,4471.517,5231.8496,4422.675,4201.0083,4640.3623,5713.437,4924.9883,4752.6743,4066.662,5425.7314,5228.6807
57,2379.714,5280.608,4824.4985,5112.2236,4456.251,5187.3027,4486.6934,4576.55,4708.7324,5059.8394,5513.4937,4540.801,4729.9585,2805.8123,2458.7683,2411.0483,4753.4995,4494.05,6383.6855,6611.733,5839.3667,5650.876,4901.415,4020.234,4582.7896,4327.3574,5143.759,3840.3596,3679.8625,3558.843,4557.684,4788.9365,4681.2495,4362.994,3886.6587,3949.3267,4797.996,4605.191,4317.718,4654.075,5200.6313,4801.047,5658.398,5092.8164,4717.727,4192.283,5325.708,4409.144,4891.9707,5394.3735,6132.7617,5753.134,6124.3496,4033.5962,5963.751,5811.0635,4445.9546,3979.656,3979.6191,4116.813,3835.2302,4555.315,4626.9185,4433.5303,3640.284,3964.1692,4094.4802,3959.771,4261.792,3990.8945,4356.0654,5227.5386,4356.63,4392.2466,4667.344,4963.803,4923.7505,4661.31,4126.0293,5260.571,5118.1045
